29.12.2014 22:57;30.12.2014 07:30;100%;08:32;:);;59;0
08.02.2016 22:43;09.02.2016 06:40;77%;07:56;;Drank coffee:Drank tea:Worked out;;0
09.02.2016 21:57;10.02.2016 05:31;66%;07:33;;Drank coffee:Worked out;;0
13.02.2016 23:41;14.02.2016 05:11;38%;05:30;;Drank coffee;;0
14.02.2016 22:07;15.02.2016 05:53;84%;07:45;;Drank coffee:Stressful day;;0
15.02.2016 22:07;16.02.2016 05:25;76%;07:18;;Drank coffee:Worked out;;0
16.02.2016 22:20;17.02.2016 05:32;70%;07:12;;Drank coffee:Worked out;;0
17.02.2016 21:33;18.02.2016 06:24;90%;08:51;;Drank coffee:Stressful day:Worked out;;0
18.02.2016 22:47;19.02.2016 06:26;77%;07:39;;Drank coffee:Drank tea:Worked out;;0
20.02.2016 23:12;21.02.2016 07:41;69%;08:28;;Drank coffee;;0
22.02.2016 22:04;23.02.2016 06:23;85%;08:19;;Drank coffee;;0
23.02.2016 22:18;24.02.2016 06:25;94%;08:06;;Drank coffee:Worked out;;0
24.02.2016 21:59;25.02.2016 05:43;88%;07:44;;Drank tea:Worked out;;0
26.02.2016 00:15;26.02.2016 06:35;68%;06:20;;Drank tea:Worked out;;0
27.02.2016 23:33;28.02.2016 07:50;92%;08:17;;Drank coffee;;0
28.02.2016 22:19;29.02.2016 05:45;64%;07:25;;Drank tea;;0
29.02.2016 21:55;01.03.2016 06:22;78%;08:26;;Drank tea:Worked out;;0
01.03.2016 23:22;02.03.2016 05:50;70%;06:28;;Drank tea:Worked out;;0
02.03.2016 22:15;03.03.2016 06:21;95%;08:06;;Drank coffee:Drank tea:Worked out;;0
03.03.2016 22:01;04.03.2016 06:17;90%;08:16;;Drank tea:Worked out;;0
05.03.2016 23:20;06.03.2016 07:31;98%;08:11;;Drank tea;;0
06.03.2016 23:08;07.03.2016 06:19;70%;07:11;;Drank coffee:Drank tea;;0
07.03.2016 22:50;08.03.2016 06:22;75%;07:32;;Drank tea:Worked out;;0
08.03.2016 21:40;09.03.2016 06:25;91%;08:44;;Drank tea:Worked out;;0
09.03.2016 22:40;10.03.2016 05:49;79%;07:09;;Drank tea;;0
10.03.2016 21:35;11.03.2016 05:34;92%;07:58;;Drank tea:Worked out;;0
12.03.2016 01:33;12.03.2016 07:50;69%;06:17;;Drank coffee:Worked out;;0
12.03.2016 23:44;13.03.2016 07:51;83%;07:07;;Drank tea;;0
13.03.2016 22:47;14.03.2016 05:40;82%;06:53;;Drank tea:Worked out;;0
14.03.2016 22:16;15.03.2016 05:46;79%;07:29;;Drank tea:Worked out;;0
15.03.2016 22:41;16.03.2016 06:25;85%;07:43;;Drank coffee:Drank tea:Worked out;;0
16.03.2016 22:25;17.03.2016 07:05;90%;08:39;;Drank coffee:Worked out;;0
17.03.2016 22:46;18.03.2016 07:08;98%;08:22;;Drank coffee:Drank tea;;0
18.03.2016 22:17;19.03.2016 07:47;87%;09:30;;Drank coffee;;0
20.03.2016 22:13;21.03.2016 07:26;80%;09:13;;Drank coffee;;0
21.03.2016 22:37;22.03.2016 07:32;80%;08:54;;Drank coffee;;0
22.03.2016 21:22;23.03.2016 06:19;80%;08:56;;Drank coffee:Drank tea;;0
23.03.2016 22:06;24.03.2016 05:20;65%;07:13;;Drank coffee:Drank tea:Worked out;;0
27.03.2016 23:28;28.03.2016 07:30;82%;08:01;;Drank coffee;;0
28.03.2016 23:32;29.03.2016 06:29;75%;06:56;;Drank coffee:Stressful day:Worked out;;0
29.03.2016 23:12;30.03.2016 06:25;66%;07:13;;Drank coffee:Worked out;;0
30.03.2016 22:58;31.03.2016 06:25;58%;07:26;;Drank coffee:Drank tea:Worked out;;0
31.03.2016 22:47;01.04.2016 06:30;89%;07:42;;Drank coffee:Drank tea:Worked out;;0
02.04.2016 21:20;03.04.2016 07:08;86%;09:47;;Drank coffee;;0
03.04.2016 21:44;04.04.2016 06:24;67%;08:39;;Drank coffee;;0
04.04.2016 21:23;05.04.2016 06:29;62%;09:05;;Drank coffee;;0
05.04.2016 21:13;06.04.2016 06:24;81%;09:11;;Drank coffee:Worked out;;0
06.04.2016 23:00;07.04.2016 05:55;73%;06:55;;Drank coffee:Drank tea:Worked out;;0
07.04.2016 21:48;08.04.2016 05:49;81%;08:00;;Ate late:Drank coffee:Drank tea:Worked out;;0
09.04.2016 00:51;09.04.2016 07:21;53%;06:30;;Drank coffee:Drank tea:Worked out;;0
09.04.2016 22:59;10.04.2016 07:59;94%;09:00;;Drank coffee:Drank tea:Worked out;;0
10.04.2016 22:04;11.04.2016 05:16;67%;07:12;;Drank tea;;0
11.04.2016 22:35;12.04.2016 05:54;82%;07:19;;Drank coffee:Drank tea:Stressful day:Worked out;;0
12.04.2016 22:18;13.04.2016 05:52;85%;07:33;;Drank coffee:Drank tea:Worked out;;0
13.04.2016 22:27;14.04.2016 06:13;77%;07:45;;Drank coffee:Drank tea:Worked out;;0
14.04.2016 21:43;15.04.2016 06:24;94%;08:41;;Drank coffee:Drank tea:Stressful day:Worked out;;0
15.04.2016 22:38;16.04.2016 07:25;81%;08:47;;Drank coffee:Drank tea;;0
17.04.2016 21:34;18.04.2016 06:26;75%;08:52;;Drank coffee:Drank tea;;0
19.04.2016 21:21;20.04.2016 06:20;79%;08:59;;Drank coffee:Drank tea:Worked out;;0
20.04.2016 21:25;21.04.2016 05:35;81%;08:09;;Ate late:Drank coffee:Drank tea:Worked out;;0
21.04.2016 21:54;22.04.2016 05:35;79%;07:40;;;;0
22.04.2016 05:37;22.04.2016 06:20;9%;00:42;;;;0
23.04.2016 00:46;23.04.2016 07:54;65%;07:07;;Drank coffee:Drank tea:Worked out;;0
24.04.2016 22:30;25.04.2016 06:14;81%;07:43;;Drank tea;;0
25.04.2016 22:07;26.04.2016 05:39;87%;07:31;;Ate late:Drank coffee:Drank tea:Worked out;;0
26.04.2016 22:48;27.04.2016 06:20;74%;07:32;;Drank coffee:Drank tea:Worked out;;0
27.04.2016 22:24;28.04.2016 06:25;92%;08:01;;Drank coffee:Drank tea:Worked out;;0
28.04.2016 22:23;29.04.2016 06:17;95%;07:53;;Drank coffee:Drank tea:Worked out;;0
29.04.2016 22:47;30.04.2016 05:57;81%;07:09;;Drank coffee:Drank tea:Worked out;;0
01.05.2016 21:27;02.05.2016 06:15;95%;08:47;;Drank coffee:Worked out;;0
02.05.2016 21:50;03.05.2016 06:20;85%;08:29;;Drank coffee:Worked out;;0
03.05.2016 22:19;04.05.2016 06:20;79%;08:01;;Drank coffee:Worked out;;0
04.05.2016 22:16;05.05.2016 06:30;83%;08:13;;Drank coffee:Drank tea:Worked out;;0
05.05.2016 22:20;06.05.2016 06:15;89%;07:54;;Ate late:Drank coffee;;0
06.05.2016 23:07;07.05.2016 07:08;87%;08:00;;Drank coffee:Drank tea:Stressful day:Worked out;;0
07.05.2016 23:20;08.05.2016 07:12;93%;07:51;;Drank coffee:Drank tea;;0
08.05.2016 23:44;09.05.2016 06:20;74%;06:36;;Drank coffee:Drank tea;;0
09.05.2016 22:10;10.05.2016 05:41;83%;07:30;;Drank coffee:Drank tea:Worked out;;0
10.05.2016 23:10;11.05.2016 05:30;74%;06:20;;Drank coffee:Drank tea:Worked out;;0
11.05.2016 22:43;12.05.2016 06:25;80%;07:41;;Drank coffee:Drank tea:Worked out;;0
12.05.2016 23:50;13.05.2016 06:50;83%;06:59;;Drank coffee:Drank tea:Worked out;;0
13.05.2016 23:08;14.05.2016 07:53;100%;08:45;;Drank coffee:Drank tea:Worked out;;0
15.05.2016 21:34;16.05.2016 06:07;81%;08:33;;Drank tea;;0
16.05.2016 21:34;17.05.2016 06:15;85%;08:40;;Drank coffee:Worked out;;0
17.05.2016 20:53;18.05.2016 06:10;83%;09:16;;Drank coffee:Worked out;;0
18.05.2016 22:26;19.05.2016 05:40;79%;07:14;;Drank coffee:Stressful day;;0
20.05.2016 00:00;20.05.2016 06:30;76%;06:30;;Drank coffee:Worked out;;0
20.05.2016 23:14;21.05.2016 07:34;91%;08:19;;Drank coffee:Worked out;;0
23.05.2016 22:34;24.05.2016 05:30;75%;06:55;;Drank coffee;;0
24.05.2016 22:00;25.05.2016 05:35;90%;07:35;;Drank coffee:Worked out;;0
25.05.2016 22:21;26.05.2016 06:31;88%;08:09;;Drank coffee:Worked out;;0
26.05.2016 22:08;27.05.2016 06:19;89%;08:11;;Drank coffee:Worked out;;0
28.05.2016 00:19;28.05.2016 07:15;72%;06:56;;Drank coffee:Worked out;;0
29.05.2016 22:04;30.05.2016 06:40;100%;08:36;;Drank coffee;;0
30.05.2016 22:07;31.05.2016 06:08;72%;08:00;;Drank coffee:Stressful day;;0
31.05.2016 23:02;01.06.2016 06:31;70%;07:28;;Drank coffee:Worked out;;0
01.06.2016 23:01;02.06.2016 05:48;67%;06:46;;Drank coffee:Worked out;;0
02.06.2016 22:51;03.06.2016 05:31;65%;06:39;;Drank coffee:Worked out;;0
05.06.2016 22:33;06.06.2016 05:51;71%;07:18;;Worked out;;0
06.06.2016 23:26;07.06.2016 05:31;70%;06:05;;Drank coffee:Worked out;;0
07.06.2016 22:32;08.06.2016 05:32;77%;06:59;;Drank coffee:Worked out;;0
08.06.2016 21:56;09.06.2016 06:16;76%;08:20;;Drank coffee:Worked out;;0
09.06.2016 22:07;10.06.2016 06:35;87%;08:27;;Ate late:Drank coffee:Worked out;;0
11.06.2016 22:42;12.06.2016 08:41;93%;09:58;;Drank tea;;0
12.06.2016 22:52;13.06.2016 06:32;77%;07:39;;Drank tea;;0
13.06.2016 22:03;14.06.2016 06:26;82%;08:22;;Drank tea:Worked out;;0
14.06.2016 22:32;15.06.2016 06:30;68%;07:58;;Drank coffee:Drank tea;;0
16.06.2016 00:46;16.06.2016 06:25;64%;05:38;;Drank coffee:Drank tea:Worked out;;0
16.06.2016 22:06;17.06.2016 06:01;83%;07:54;;Drank coffee:Drank tea:Worked out;;0
17.06.2016 23:28;18.06.2016 07:23;79%;07:54;;Drank coffee:Drank tea:Worked out;;0
19.06.2016 23:00;20.06.2016 06:00;74%;06:59;;Drank coffee;;0
20.06.2016 22:34;21.06.2016 05:50;83%;07:15;;Drank coffee:Worked out;;0
21.06.2016 22:11;22.06.2016 05:40;83%;07:29;;Drank coffee:Worked out;;0
22.06.2016 22:41;23.06.2016 06:22;82%;07:41;;Drank coffee:Worked out;;0
23.06.2016 22:32;24.06.2016 06:32;86%;08:00;;Drank coffee:Worked out;;0
26.06.2016 22:16;27.06.2016 06:30;64%;08:14;;Drank coffee;;0
27.06.2016 23:48;28.06.2016 06:47;62%;06:58;;Drank coffee:Stressful day:Worked out;;0
28.06.2016 23:10;29.06.2016 06:35;77%;07:25;;Drank coffee:Worked out;;0
29.06.2016 22:32;30.06.2016 05:55;83%;07:23;;Drank coffee:Stressful day:Worked out;;0
01.07.2016 23:32;02.07.2016 07:32;90%;08:00;;Drank coffee;;0
03.07.2016 21:49;04.07.2016 06:02;86%;08:12;;;;0
04.07.2016 21:39;05.07.2016 05:50;85%;08:11;;Drank coffee:Worked out;;0
05.07.2016 22:48;06.07.2016 06:05;75%;07:16;;Drank coffee:Stressful day:Worked out;;0
06.07.2016 22:13;07.07.2016 06:15;92%;08:02;;Drank coffee:Worked out;;0
07.07.2016 22:53;08.07.2016 07:05;96%;08:12;;Drank coffee:Worked out;;0
10.07.2016 22:18;11.07.2016 06:17;85%;07:59;;Drank coffee;;0
11.07.2016 21:24;12.07.2016 06:15;99%;08:50;;Drank coffee:Worked out;;0
12.07.2016 22:02;13.07.2016 06:15;96%;08:13;;Drank coffee:Worked out;;0
13.07.2016 23:13;14.07.2016 06:15;78%;07:02;;Drank coffee:Worked out;;0
14.07.2016 22:39;15.07.2016 06:15;84%;07:35;;Drank coffee:Stressful day:Worked out;;0
16.07.2016 00:32;16.07.2016 08:19;87%;07:47;;Drank coffee:Worked out;;0
16.07.2016 23:20;17.07.2016 07:31;98%;08:10;;Drank coffee:Worked out;;0
17.07.2016 22:23;18.07.2016 06:00;76%;07:37;;Drank coffee:Worked out;;0
18.07.2016 22:57;19.07.2016 06:05;77%;07:08;;Drank coffee:Stressful day:Worked out;;0
19.07.2016 22:36;20.07.2016 05:50;77%;07:14;;Drank coffee:Worked out;;0
20.07.2016 22:25;21.07.2016 05:56;82%;07:30;;Drank coffee:Worked out;;0
21.07.2016 23:07;22.07.2016 07:00;87%;07:52;;Drank coffee:Worked out;;0
22.07.2016 22:20;23.07.2016 07:56;99%;09:35;;Drank coffee;;0
23.07.2016 23:47;24.07.2016 07:56;74%;08:09;;Drank coffee;;0
24.07.2016 22:45;25.07.2016 06:14;81%;07:28;;Drank coffee:Worked out;;0
25.07.2016 21:54;26.07.2016 06:02;86%;08:07;;Drank coffee:Worked out;;0
26.07.2016 23:03;27.07.2016 06:11;84%;07:07;;Drank coffee:Worked out;;0
27.07.2016 22:49;28.07.2016 07:11;95%;08:21;;Drank coffee:Stressful day:Worked out;;0
28.07.2016 22:25;29.07.2016 03:35;35%;05:10;;Drank coffee;;0
16.08.2016 22:05;17.08.2016 05:50;96%;07:44;;Drank coffee:Drank tea:Stressful day;;0
17.08.2016 22:42;18.08.2016 06:15;78%;07:33;;Ate late:Drank coffee:Worked out;;7200
18.08.2016 21:58;19.08.2016 06:23;36%;08:24;;Drank coffee:Worked out;;3444
20.08.2016 22:04;21.08.2016 08:33;56%;10:28;;Drank coffee;;7901
21.08.2016 22:08;22.08.2016 06:20;52%;08:11;;Drank coffee:Drank tea;;3786
22.08.2016 22:13;23.08.2016 06:22;35%;08:09;;Drank coffee:Worked out;;2668
23.08.2016 23:08;24.08.2016 06:38;51%;07:30;;Drank coffee:Worked out;;4213
24.08.2016 21:51;25.08.2016 06:10;54%;08:19;;Drank coffee:Worked out;;2210
25.08.2016 22:06;26.08.2016 06:19;55%;08:13;;Drank coffee:Worked out;;3040
26.08.2016 23:49;27.08.2016 07:26;46%;07:37;;Drank coffee:Worked out;;3887
27.08.2016 23:52;28.08.2016 08:25;48%;08:33;;Drank coffee;;5631
28.08.2016 22:52;29.08.2016 06:40;36%;07:48;;Drank coffee;;10059
29.08.2016 22:10;30.08.2016 06:20;40%;08:09;;Drank coffee:Worked out;;3698
30.08.2016 22:21;31.08.2016 06:20;49%;07:59;;Drank coffee:Worked out;;4399
31.08.2016 22:33;01.09.2016 06:20;49%;07:47;;Drank coffee:Worked out;;4015
01.09.2016 23:08;02.09.2016 05:58;54%;06:50;;Drank coffee:Worked out;;4374
02.09.2016 22:38;03.09.2016 07:47;67%;09:09;;Drank coffee;;5038
04.09.2016 23:28;05.09.2016 08:00;61%;08:32;;Drank coffee;;827
05.09.2016 21:00;06.09.2016 06:20;41%;09:20;;Drank tea:Worked out;;2542
06.09.2016 22:11;07.09.2016 06:22;70%;08:10;;Drank tea:Worked out;;7370
07.09.2016 22:31;08.09.2016 06:21;69%;07:50;;Drank tea:Worked out;;5658
08.09.2016 22:28;09.09.2016 06:10;61%;07:41;;Drank tea:Worked out;;7107
10.09.2016 00:45;10.09.2016 07:06;58%;06:21;;Drank coffee:Worked out;;7048
10.09.2016 22:44;11.09.2016 06:01;33%;07:17;;Drank tea;;6925
11.09.2016 23:05;12.09.2016 06:20;60%;07:14;;Drank coffee;;1130
12.09.2016 22:46;13.09.2016 06:20;67%;07:34;;Drank tea:Worked out;;7025
13.09.2016 21:55;14.09.2016 06:07;59%;08:12;;Drank tea:Worked out;;5955
14.09.2016 22:26;15.09.2016 06:20;65%;07:53;;Drank tea:Worked out;;9243
17.09.2016 22:26;18.09.2016 08:22;70%;09:56;;Drank coffee;;908
18.09.2016 22:28;19.09.2016 06:24;57%;07:55;;Drank coffee:Worked out;;2191
19.09.2016 22:14;20.09.2016 06:22;60%;08:07;;Drank tea:Worked out;;11650
20.09.2016 22:39;21.09.2016 06:15;57%;07:36;;Drank tea:Worked out;;10842
21.09.2016 22:11;22.09.2016 06:11;60%;07:59;;Drank tea;;5765
22.09.2016 22:26;23.09.2016 06:55;70%;08:29;;Drank tea:Worked out;;8047
25.09.2016 22:53;26.09.2016 06:24;58%;07:31;;Drank coffee:Drank tea:Worked out;;359
26.09.2016 22:17;27.09.2016 06:20;55%;08:03;;Drank tea:Stressful day:Worked out;;8733
27.09.2016 22:22;28.09.2016 06:06;55%;07:44;;Drank tea:Worked out;;6963
28.09.2016 23:10;29.09.2016 06:20;60%;07:09;;Drank coffee:Drank tea:Worked out;;10392
29.09.2016 22:50;30.09.2016 06:20;53%;07:29;;Drank coffee:Worked out;;7230
01.10.2016 00:06;01.10.2016 08:27;67%;08:20;;Drank coffee:Drank tea:Worked out;;7255
01.10.2016 23:23;02.10.2016 07:50;55%;08:26;;Drank coffee;;4555
02.10.2016 23:29;03.10.2016 06:25;54%;06:56;;Drank coffee:Drank tea;;8954
03.10.2016 22:24;04.10.2016 06:03;62%;07:38;;Drank coffee:Drank tea:Worked out;;9726
04.10.2016 21:53;05.10.2016 06:21;66%;08:28;;Drank tea:Worked out;;8587
05.10.2016 22:33;06.10.2016 06:21;54%;07:48;;Drank tea:Worked out;;8612
07.10.2016 00:07;07.10.2016 06:40;52%;06:33;;Drank tea:Worked out;;8737
07.10.2016 23:18;08.10.2016 07:20;71%;08:02;;Drank coffee:Drank tea:Worked out;;10375
10.10.2016 22:38;11.10.2016 06:28;59%;07:49;;Drank coffee:Drank tea:Worked out;;21870
11.10.2016 22:28;12.10.2016 06:14;56%;07:45;;Drank tea:Worked out;;10106
12.10.2016 22:48;13.10.2016 06:05;65%;07:16;;Drank coffee:Worked out;;9308
13.10.2016 22:26;14.10.2016 06:30;61%;08:04;;Drank coffee:Worked out;;8406
15.10.2016 23:00;16.10.2016 07:31;71%;08:30;;Drank coffee;;779
16.10.2016 22:52;17.10.2016 06:20;50%;07:27;;Drank coffee:Drank tea;;3932
17.10.2016 22:53;18.10.2016 06:27;63%;07:34;;Drank coffee:Drank tea:Worked out;;10266
18.10.2016 22:34;19.10.2016 06:10;67%;07:35;;Drank coffee:Stressful day:Worked out;;10540
19.10.2016 22:13;20.10.2016 05:49;64%;07:35;;Drank coffee:Worked out;;8164
20.10.2016 22:14;21.10.2016 06:33;67%;08:19;;Drank coffee:Drank tea:Worked out;;7271
22.10.2016 01:38;22.10.2016 07:18;54%;05:39;;Drank coffee:Drank tea;;6044
23.10.2016 00:07;23.10.2016 08:47;81%;08:40;;Drank coffee;;7682
23.10.2016 22:21;24.10.2016 06:23;66%;08:01;;Drank coffee:Drank tea;;6719
24.10.2016 23:04;25.10.2016 06:25;65%;07:21;;Drank coffee:Drank tea:Worked out;;8273
25.10.2016 22:48;26.10.2016 06:35;69%;07:46;;Drank tea:Worked out;;6366
26.10.2016 22:55;27.10.2016 06:26;72%;07:30;;Drank coffee:Drank tea:Worked out;;9368
27.10.2016 23:03;28.10.2016 06:35;63%;07:32;;Drank coffee:Drank tea:Worked out;;7967
29.10.2016 00:16;29.10.2016 07:51;66%;07:34;;Drank coffee:Drank tea;;8641
30.10.2016 22:46;31.10.2016 06:10;68%;07:23;;Drank coffee:Worked out;;1283
01.11.2016 22:19;02.11.2016 05:57;68%;07:37;;Drank tea:Stressful day:Worked out;;4542
02.11.2016 22:52;03.11.2016 06:30;72%;07:38;;Drank coffee:Drank tea:Stressful day;;2870
04.11.2016 00:13;04.11.2016 06:15;52%;06:01;;Drank coffee:Drank tea:Stressful day;;10506
04.11.2016 22:49;05.11.2016 07:58;80%;09:08;;Drank coffee:Stressful day;;6716
06.11.2016 21:58;07.11.2016 05:47;65%;07:49;;Drank coffee;;6623
07.11.2016 22:16;08.11.2016 05:51;70%;07:35;;Drank tea:Worked out;;6608
08.11.2016 22:51;09.11.2016 05:48;62%;06:56;;Drank coffee:Drank tea:Worked out;;7119
09.11.2016 22:37;10.11.2016 05:55;65%;07:17;;Drank coffee:Drank tea:Worked out;;8981
10.11.2016 23:58;11.11.2016 07:19;56%;07:20;;Drank coffee:Drank tea:Worked out;;7385
11.11.2016 23:25;12.11.2016 07:16;74%;07:51;;Drank coffee:Drank tea;;737
15.11.2016 22:14;16.11.2016 07:35;72%;09:20;;Drank tea;;5274
16.11.2016 23:10;17.11.2016 07:07;70%;07:56;;Drank coffee;;2670
17.11.2016 23:15;18.11.2016 06:59;73%;07:44;;Drank tea;;5825
18.11.2016 23:37;19.11.2016 07:13;70%;07:36;;Drank coffee:Drank tea;;5971
19.11.2016 23:47;20.11.2016 07:53;81%;08:05;;Drank tea;;1540
20.11.2016 23:00;21.11.2016 07:02;80%;08:01;;Drank coffee:Drank tea;;847
21.11.2016 22:38;22.11.2016 05:40;68%;07:01;;Drank coffee:Drank tea;;6149
22.11.2016 21:26;23.11.2016 05:40;80%;08:13;;Drank tea:Worked out;;10585
23.11.2016 22:44;24.11.2016 06:10;73%;07:25;;Drank coffee:Drank tea:Worked out;;10248
24.11.2016 22:00;25.11.2016 06:39;88%;08:39;;Drank tea:Worked out;;6536
25.11.2016 23:09;26.11.2016 07:40;89%;08:30;;Drank coffee:Drank tea;;5628
27.11.2016 22:01;28.11.2016 06:18;75%;08:16;;Drank tea;;595
28.11.2016 22:35;29.11.2016 06:26;83%;07:50;;Drank tea:Worked out;;7499
29.11.2016 23:33;30.11.2016 06:31;71%;06:57;;Drank tea;;3196
30.11.2016 21:12;01.12.2016 05:13;89%;08:01;;Drank coffee:Drank tea;;3763
01.12.2016 05:14;01.12.2016 06:38;17%;01:24;;;;3763
01.12.2016 21:40;02.12.2016 05:11;71%;07:31;;Drank tea;;4904
04.12.2016 01:18;04.12.2016 09:20;89%;08:02;;Drank coffee:Drank tea;;3158
04.12.2016 21:45;05.12.2016 05:45;78%;08:00;;Drank tea;;4514
05.12.2016 21:44;06.12.2016 05:40;79%;07:55;;Drank tea:Worked out;;7137
06.12.2016 22:13;07.12.2016 05:46;72%;07:32;;Drank tea:Worked out;;7709
07.12.2016 22:46;08.12.2016 06:19;82%;07:32;;Drank coffee:Drank tea:Worked out;;10521
08.12.2016 23:32;09.12.2016 06:47;69%;07:15;;Drank coffee:Drank tea:Worked out;;9338
09.12.2016 22:48;10.12.2016 08:11;79%;09:23;;Drank tea;;4629
11.12.2016 01:07;11.12.2016 08:27;82%;07:19;;Drank coffee:Worked out;;5776
11.12.2016 22:14;12.12.2016 06:16;85%;08:01;;Drank tea;;168
12.12.2016 22:56;13.12.2016 06:35;81%;07:38;;Drank coffee:Drank tea;;6964
13.12.2016 22:02;14.12.2016 06:05;83%;08:02;;Drank coffee:Drank tea:Worked out;;3448
14.12.2016 21:57;15.12.2016 06:18;74%;08:20;;Drank tea;;4114
15.12.2016 21:29;16.12.2016 05:00;75%;07:31;;Drank tea;;7112
18.12.2016 22:35;19.12.2016 05:47;78%;07:11;;Drank coffee:Drank tea;;3391
19.12.2016 21:49;20.12.2016 06:35;96%;08:46;;Drank tea;;2335
20.12.2016 23:48;21.12.2016 07:09;84%;07:20;;Drank tea;;7293
21.12.2016 23:56;22.12.2016 07:30;86%;07:33;;Drank coffee:Drank tea;;8488
22.12.2016 23:07;23.12.2016 07:07;74%;08:00;;Drank coffee:Drank tea:Stressful day;;5701
27.12.2016 23:17;28.12.2016 07:22;69%;08:05;;Drank coffee:Drank tea;;4509
30.12.2016 23:25;31.12.2016 08:26;92%;09:00;;Drank coffee:Drank tea;;3868
02.01.2017 22:35;03.01.2017 05:10;73%;06:34;;Drank coffee:Drank tea;;5216
03.01.2017 05:11;03.01.2017 06:30;17%;01:19;;;;5216
03.01.2017 21:47;04.01.2017 05:57;87%;08:09;;Drank tea;;3669
04.01.2017 22:40;05.01.2017 06:10;87%;07:29;;Drank coffee:Drank tea:Worked out;;10856
05.01.2017 22:39;06.01.2017 06:42;93%;08:02;;Drank tea:Worked out;;7787
06.01.2017 23:14;07.01.2017 08:43;90%;09:29;;Drank coffee:Drank tea;;10344
08.01.2017 00:34;08.01.2017 07:56;79%;07:22;;Drank tea;;3094
08.01.2017 22:07;09.01.2017 06:23;84%;08:16;;Drank tea;;202
09.01.2017 22:42;10.01.2017 06:40;65%;07:57;;Drank coffee:Drank tea;;7122
10.01.2017 22:20;11.01.2017 06:14;84%;07:54;;Drank coffee:Drank tea;;1734
11.01.2017 22:14;12.01.2017 05:22;73%;07:07;;Drank coffee:Drank tea;;2562
12.01.2017 22:13;13.01.2017 05:31;64%;07:17;;Ate late:Drank coffee:Drank tea;;8076
13.01.2017 23:27;14.01.2017 07:22;89%;07:54;;Drank tea:Worked out;;12802
15.01.2017 23:25;16.01.2017 06:58;74%;07:32;;Drank coffee:Drank tea:Worked out;;12258
16.01.2017 21:58;17.01.2017 05:11;71%;07:12;;Drank tea;;4540
17.01.2017 05:12;17.01.2017 07:20;24%;02:08;;;;4540
17.01.2017 22:23;18.01.2017 05:01;57%;06:37;;Drank tea;;173
18.01.2017 22:22;19.01.2017 06:31;76%;08:09;;Drank tea;;6368
19.01.2017 22:14;20.01.2017 06:30;92%;08:15;;Drank coffee:Drank tea;;1740
20.01.2017 23:07;21.01.2017 07:45;78%;08:38;;Drank tea;;5056
21.01.2017 23:12;22.01.2017 07:42;96%;08:29;;Drank tea;;4223
22.01.2017 22:03;23.01.2017 06:25;64%;08:22;;Drank tea;;4336
23.01.2017 22:34;24.01.2017 06:09;89%;07:35;;Drank coffee:Drank tea;;4772
24.01.2017 22:55;25.01.2017 06:13;84%;07:17;;Drank coffee:Drank tea;;3492
25.01.2017 20:54;26.01.2017 05:09;85%;08:15;;Drank tea:Worked out;;6010
26.01.2017 22:12;27.01.2017 04:58;54%;06:45;;Drank coffee:Drank tea:Worked out;;4200
27.01.2017 04:58;27.01.2017 06:40;21%;01:42;;;;4200
